exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,id,t,tdum1,tdum2,tdum3,tdum4,tdum5,tdum6,tdum7,exp2
31,41,1,0,0,1,0,1,1,12,1,6.4937501,42,2,0,1,0,0,0,0,0,961
32,51,1,0,0,1,0,1,1,12,1,6.5806398,42,3,0,0,1,0,0,0,0,1024
33,50,1,1,0,1,0,1,1,12,1,6.6896,42,4,0,0,0,1,0,0,0,1089
34,42,1,1,0,1,0,1,1,12,1,6.7934699,42,5,0,0,0,0,1,0,0,1156
35,50,1,1,0,1,0,1,1,12,1,6.9246101,42,6,0,0,0,0,0,1,0,1225
36,49,1,1,0,1,0,1,1,12,1,7.0255399,42,7,0,0,0,0,0,0,1,1296
5,49,0,0,0,1,1,0,0,16,0,6.6846099,43,1,1,0,0,0,0,0,0,25
6,47,0,0,0,1,1,0,0,16,0,6.84375,43,2,0,1,0,0,0,0,0,36
7,48,0,0,0,1,1,0,0,16,0,6.9077601,43,3,0,0,1,0,0,0,0,49
8,49,0,0,0,1,1,0,0,16,0,7.0030699,43,4,0,0,0,1,0,0,0,64
9,46,0,0,0,1,1,0,0,16,0,7.1308999,43,5,0,0,0,0,1,0,0,81
10,45,0,0,0,1,1,0,0,16,0,7.4085302,43,6,0,0,0,0,0,1,0,100
11,49,0,0,0,1,1,0,0,16,0,7.4383798,43,7,0,0,0,0,0,0,1,121
7,48,0,1,0,1,1,0,0,17,0,6.9057498,44,1,1,0,0,0,0,0,0,49
8,48,0,1,0,1,1,0,0,17,0,6.9057498,44,2,0,1,0,0,0,0,0,64
9,48,0,1,0,1,1,0,0,17,0,7.20786,44,3,0,0,1,0,0,0,0,81
10,47,0,1,0,1,1,0,0,17,0,7.31322,44,4,0,0,0,1,0,0,0,100
11,46,0,1,0,1,1,0,0,17,0,7.4383798,44,5,0,0,0,0,1,0,0,121
12,46,0,1,0,1,1,0,0,17,0,7.49332,44,6,0,0,0,0,0,1,0,144
13,46,0,1,0,1,1,0,0,17,0,7.6009002,44,7,0,0,0,0,0,0,1,169
13,49,0,0,0,1,0,1,0,13,0,6.2245598,45,1,1,0,0,0,0,0,0,169
14,50,0,0,0,1,0,1,0,13,0,6.3332801,45,2,0,1,0,0,0,0,0,196
15,50,0,0,0,1,0,1,0,13,0,6.3099198,45,3,0,0,1,0,0,0,0,225
16,50,0,0,0,1,0,1,0,13,0,6.4769702,45,4,0,0,0,1,0,0,0,256
17,50,0,0,0,1,0,1,0,13,0,6.6333199,45,5,0,0,0,0,1,0,0,289
18,50,0,0,0,1,0,1,0,13,0,6.6821098,45,6,0,0,0,0,0,1,0,324
19,49,0,0,0,1,0,1,0,13,0,6.6528602,45,7,0,0,0,0,0,0,1,361
6,42,1,0,0,0,1,0,1,12,0,6.1268702,46,1,1,0,0,0,0,0,0,36
7,44,1,0,0,0,1,0,1,12,0,6.23245,46,2,0,1,0,0,0,0,0,49
8,48,1,0,0,0,1,0,1,12,0,6.3261499,46,3,0,0,1,0,0,0,0,64
9,47,1,0,0,0,1,0,1,12,0,6.3243599,46,4,0,0,0,1,0,0,0,81
10,48,1,0,0,0,1,0,1,12,0,6.4677,46,5,0,0,0,0,1,0,0,100
11,47,0,0,0,0,1,0,1,12,0,6.6066499,46,6,0,0,0,0,0,1,0,121
12,47,1,0,0,0,1,0,1,12,0,6.5510802,46,7,0,0,0,0,0,0,1,144
26,48,0,0,0,1,1,0,0,14,0,6.9057498,47,1,1,0,0,0,0,0,0,676
27,49,0,0,0,1,1,0,0,14,0,6.9057498,47,2,0,1,0,0,0,0,0,729
28,48,0,0,0,1,1,0,0,14,0,7.0475202,47,3,0,0,1,0,0,0,0,784
29,48,0,0,0,1,1,0,0,14,0,7.0900798,47,4,0,0,0,1,0,0,0,841
30,48,0,0,0,1,1,0,0,14,0,7.20786,47,5,0,0,0,0,1,0,0,900
31,47,0,0,0,1,1,0,0,14,0,7.1180201,47,6,0,0,0,0,0,1,0,961
32,48,0,0,0,1,1,0,0,14,0,7.0900798,47,7,0,0,0,0,0,0,1,1024
26,50,0,1,0,1,0,0,0,16,0,6.9057498,48,1,1,0,0,0,0,0,0,676
27,50,0,1,0,1,0,0,0,16,0,6.9057498,48,2,0,1,0,0,0,0,0,729
28,50,0,1,0,1,0,0,0,16,0,7.1308999,48,3,0,0,1,0,0,0,0,784
29,50,0,1,0,1,0,0,0,16,0,7.2262101,48,4,0,0,0,1,0,0,0,841
30,48,0,1,0,1,1,0,0,16,0,7.1308999,48,5,0,0,0,0,1,0,0,900
31,41,0,1,0,1,1,0,0,16,0,7.31322,48,6,0,0,0,0,0,1,0,961
32,49,0,1,0,1,0,0,0,16,0,7.4383798,48,7,0,0,0,0,0,0,1,1024
31,47,0,1,0,0,1,0,0,16,0,6.9057498,49,1,1,0,0,0,0,0,0,961
32,46,0,1,0,0,1,0,0,16,0,6.9057498,49,2,0,1,0,0,0,0,0,1024
33,47,0,1,0,0,1,0,0,16,0,7.6009002,49,3,0,0,1,0,0,0,0,1089
34,48,0,1,0,0,1,0,0,16,0,7.6760101,49,4,0,0,0,1,0,0,0,1156
35,47,0,1,0,0,1,0,0,16,0,7.7020998,49,5,0,0,0,0,1,0,0,1225
36,49,0,1,0,0,1,0,0,16,0,7.6962099,49,6,0,0,0,0,0,1,0,1296
37,48,0,1,0,0,1,0,0,16,0,7.8208399,49,7,0,0,0,0,0,0,1,1369
31,50,0,0,0,1,0,1,1,12,0,6.2709899,50,1,1,0,0,0,0,0,0,961
32,45,0,0,0,1,0,1,1,12,0,6.3985901,50,2,0,1,0,0,0,0,0,1024
33,43,0,0,0,1,0,1,1,12,0,6.48311,50,3,0,0,1,0,0,0,0,1089
34,48,0,0,0,1,0,1,1,12,0,6.5567799,50,4,0,0,0,1,0,0,0,1156
35,46,0,0,0,1,0,1,1,12,0,6.6554399,50,5,0,0,0,0,1,0,0,1225
36,32,0,0,0,1,0,1,1,12,0,6.7487602,50,6,0,0,0,0,0,1,0,1296
37,28,0,0,0,1,0,1,1,12,0,6.8490701,50,7,0,0,0,0,0,0,1,1369
31,45,0,1,0,1,1,0,0,17,0,6.9057498,51,1,1,0,0,0,0,0,0,961
32,48,0,1,0,1,1,0,0,17,0,6.9057498,51,2,0,1,0,0,0,0,0,1024
33,48,0,1,0,1,1,0,0,17,0,7.6009002,51,3,0,0,1,0,0,0,0,1089
34,47,0,0,0,1,1,0,0,17,0,7.6496902,51,4,0,0,0,1,0,0,0,1156
35,48,0,1,0,1,1,0,0,17,0,7.8240499,51,5,0,0,0,0,1,0,0,1225
36,47,0,1,0,1,1,0,0,17,0,7.8632698,51,6,0,0,0,0,0,1,0,1296
37,44,0,1,0,1,1,0,0,17,0,7.9193602,51,7,0,0,0,0,0,0,1,1369
25,46,0,0,0,1,1,0,0,16,0,6.9057498,52,1,1,0,0,0,0,0,0,625
26,49,0,0,0,1,1,0,0,16,0,6.9057498,52,2,0,1,0,0,0,0,0,676
27,49,0,0,0,1,1,0,0,16,0,7.2442298,52,3,0,0,1,0,0,0,0,729
28,48,0,0,0,1,1,0,0,16,0,7.1308999,52,4,0,0,0,1,0,0,0,784
29,48,0,0,0,1,1,0,0,16,0,7.46737,52,5,0,0,0,0,1,0,0,841
30,48,0,0,0,1,1,0,0,16,0,7.6009002,52,6,0,0,0,0,0,1,0,900
31,49,0,0,0,1,1,0,1,16,0,7.6496902,52,7,0,0,0,0,0,0,1,961
13,47,0,0,1,0,1,0,0,13,0,6.4361501,53,1,1,0,0,0,0,0,0,169
14,49,0,0,1,0,1,0,0,13,0,6.9057498,53,2,0,1,0,0,0,0,0,196
15,48,1,0,0,0,1,0,0,13,0,6.9565501,53,3,0,0,1,0,0,0,0,225
16,49,1,0,0,0,1,0,0,13,0,6.9565501,53,4,0,0,0,1,0,0,0,256
17,48,0,0,0,0,1,0,0,13,0,7.0604801,53,5,0,0,0,0,1,0,0,289
18,47,1,0,0,0,1,0,0,13,0,7.20786,53,6,0,0,0,0,0,1,0,324
19,48,0,0,0,0,1,0,0,13,0,7.20786,53,7,0,0,0,0,0,0,1,361
13,47,1,1,0,0,1,0,1,11,0,6.5117502,54,1,1,0,0,0,0,0,0,169
14,52,1,1,0,0,1,0,1,11,0,6.5903001,54,2,0,1,0,0,0,0,0,196
15,51,1,1,0,0,1,0,1,11,0,6.6846099,54,3,0,0,1,0,0,0,0,225
16,51,1,1,0,0,1,0,1,11,0,6.7452402,54,4,0,0,0,1,0,0,0,256
17,49,1,1,0,0,1,0,1,11,0,6.8976998,54,5,0,0,0,0,1,0,0,289
18,49,1,1,0,0,1,0,1,11,0,7.0774999,54,6,0,0,0,0,0,1,0,324
19,50,1,1,0,0,1,0,1,11,0,7.1000299,54,7,0,0,0,0,0,0,1,361
32,49,1,1,0,1,1,0,1,8,0,6.65415,55,1,1,0,0,0,0,0,0,1024
33,49,1,1,0,1,1,0,1,8,0,6.8501301,55,2,0,1,0,0,0,0,0,1089
34,49,1,1,0,1,1,0,1,8,0,6.8564601,55,3,0,0,1,0,0,0,0,1156
35,47,1,1,0,1,1,0,1,8,0,6.9236302,55,4,0,0,0,1,0,0,0,1225
36,48,1,1,0,1,1,0,1,8,0,7.04141,55,5,0,0,0,0,1,0,0,1296
37,47,1,1,0,1,1,0,1,8,0,7.1332998,55,6,0,0,0,0,0,1,0,1369
38,46,1,1,0,1,1,0,1,8,0,7.20786,55,7,0,0,0,0,0,0,1,1444
23,51,1,1,1,0,1,0,0,12,0,6.1092501,56,1,1,0,0,0,0,0,0,529
24,49,1,1,1,0,1,0,0,12,0,6.1633101,56,2,0,1,0,0,0,0,0,576
25,52,1,1,1,0,1,0,0,12,0,6.3332801,56,3,0,0,1,0,0,0,0,625
26,52,1,1,1,0,1,0,0,12,0,6.3332801,56,4,0,0,0,1,0,0,0,676
27,48,1,1,1,0,1,0,0,12,0,6.4377499,56,5,0,0,0,0,1,0,0,729
28,50,1,1,1,0,1,0,0,12,0,6.5861702,56,6,0,0,0,0,0,1,0,784
29,50,1,1,1,0,1,0,0,12,0,6.5337901,56,7,0,0,0,0,0,0,1,841
21,47,1,0,1,1,1,0,0,11,0,6.0402498,57,1,1,0,0,0,0,0,0,441
22,49,1,0,1,1,1,0,0,11,0,6.2897201,57,2,0,1,0,0,0,0,0,484
23,49,1,0,1,1,1,0,0,11,0,6.01616,57,3,0,0,1,0,0,0,0,529
24,49,0,0,1,1,1,0,0,11,0,6.5778599,57,4,0,0,0,1,0,0,0,576
25,47,0,0,1,1,1,0,0,11,0,6.5510802,57,5,0,0,0,0,1,0,0,625
26,48,0,0,1,1,1,0,0,11,0,6.53233,57,6,0,0,0,0,0,1,0,676
27,48,0,0,1,1,1,0,0,11,0,6.31355,57,7,0,0,0,0,0,0,1,729
37,49,1,1,0,1,1,0,1,14,0,6.5510802,58,1,1,0,0,0,0,0,0,1369
38,48,1,1,0,1,1,0,1,14,0,6.6846099,58,2,0,1,0,0,0,0,0,1444
39,40,1,1,0,1,1,0,1,14,0,6.6970301,58,3,0,0,1,0,0,0,0,1521
40,48,1,1,0,1,1,0,0,14,0,6.9077601,58,4,0,0,0,1,0,0,0,1600
41,48,1,1,0,1,1,0,1,14,0,7.0030699,58,5,0,0,0,0,1,0,0,1681
42,48,1,1,0,1,1,0,1,14,0,7.1623998,58,6,0,0,0,0,0,1,0,1764
43,48,1,1,0,1,1,0,0,14,0,7.1308999,58,7,0,0,0,0,0,0,1,1849
26,48,0,1,0,1,1,0,0,17,0,6.9057498,59,1,1,0,0,0,0,0,0,676
27,49,0,1,0,1,1,0,0,17,0,6.9057498,59,2,0,1,0,0,0,0,0,729
28,48,0,1,0,1,1,0,0,17,0,7.3460102,59,3,0,0,1,0,0,0,0,784
29,47,0,1,0,1,1,0,0,17,0,7.4383798,59,4,0,0,0,1,0,0,0,841
30,46,0,1,0,1,1,0,0,17,0,7.4815602,59,5,0,0,0,0,1,0,0,900
31,48,0,1,0,1,1,0,0,17,0,7.6009002,59,6,0,0,0,0,0,1,0,961
32,46,0,1,0,1,1,0,0,17,0,7.6496902,59,7,0,0,0,0,0,0,1,1024
18,46,0,0,0,1,0,1,1,11,1,5.9763498,60,1,1,0,0,0,0,0,0,324
19,39,0,0,0,1,0,1,1,11,1,6.0402498,60,2,0,1,0,0,0,0,0,361
20,44,0,0,0,1,0,1,1,11,1,6.0402498,60,3,0,0,1,0,0,0,0,400
21,49,1,0,0,1,0,1,1,11,1,6.0402498,60,4,0,0,0,1,0,0,0,441
22,48,0,0,0,1,0,1,1,11,1,6.1202998,60,5,0,0,0,0,1,0,0,484
23,47,1,0,0,1,0,1,1,11,1,6.2185998,60,6,0,0,0,0,0,1,0,529
24,43,1,0,0,1,0,1,1,11,1,6.1717,60,7,0,0,0,0,0,0,1,576
24,50,0,0,0,1,0,1,1,17,0,6.7855902,61,1,1,0,0,0,0,0,0,576
25,51,0,0,0,1,0,1,0,17,0,6.8885698,61,2,0,1,0,0,0,0,0,625
26,51,0,0,0,1,0,1,0,17,0,6.8875499,61,3,0,0,1,0,0,0,0,676
27,50,0,0,0,1,0,1,0,17,0,6.9688501,61,4,0,0,0,1,0,0,0,729
28,22,0,0,0,1,0,1,0,17,0,6.8564601,61,5,0,0,0,0,1,0,0,784
29,41,0,0,0,1,0,1,0,17,0,6.7381501,61,6,0,0,0,0,0,1,0,841
30,26,0,0,0,1,0,1,0,17,0,7.1308999,61,7,0,0,0,0,0,0,1,900
7,50,1,0,1,0,1,0,0,16,0,6.5806398,62,1,1,0,0,0,0,0,0,49
8,50,1,1,1,0,1,0,0,16,0,6.8351798,62,2,0,1,0,0,0,0,0,64
9,50,1,1,1,0,1,0,0,16,0,6.9127402,62,3,0,0,1,0,0,0,0,81
10,50,1,1,1,0,1,0,0,16,0,6.9584498,62,4,0,0,0,1,0,0,0,100
11,49,1,1,1,0,1,0,0,16,0,6.9256001,62,5,0,0,0,0,1,0,0,121
12,49,1,1,1,0,1,0,0,16,0,7.2377801,62,6,0,0,0,0,0,1,0,144
13,49,1,1,1,0,1,0,0,16,0,7.2723999,62,7,0,0,0,0,0,0,1,169
11,50,0,0,0,0,1,0,0,17,0,6.9057498,63,1,1,0,0,0,0,0,0,121
12,49,0,0,0,0,1,0,0,17,0,6.9057498,63,2,0,1,0,0,0,0,0,144
13,50,0,0,0,0,1,0,0,17,0,7.4955401,63,3,0,0,1,0,0,0,0,169
14,49,0,0,0,0,1,0,0,17,0,7.5496101,63,4,0,0,0,1,0,0,0,196
15,49,0,0,0,0,1,0,0,17,0,7.52564,63,5,0,0,0,0,1,0,0,225
16,48,0,0,0,0,1,0,0,17,0,7.7288599,63,6,0,0,0,0,0,1,0,256
17,50,0,0,0,0,1,0,0,17,0,7.3664498,63,7,0,0,0,0,0,0,1,289
34,44,1,1,0,1,1,0,0,12,0,6.3561101,64,1,1,0,0,0,0,0,0,1156
35,46,1,1,0,1,1,0,0,12,0,6.4216199,64,2,0,1,0,0,0,0,0,1225
36,49,1,1,0,1,1,0,0,12,0,6.4769702,64,3,0,0,1,0,0,0,0,1296
37,48,1,1,0,1,1,0,0,12,0,6.5366902,64,4,0,0,0,1,0,0,0,1369
38,45,1,1,0,1,1,0,0,12,0,6.5510802,64,5,0,0,0,0,1,0,0,1444
39,47,1,1,0,1,1,0,0,12,0,6.6846099,64,6,0,0,0,0,0,1,0,1521
40,50,1,1,0,1,1,0,0,12,0,6.8023901,64,7,0,0,0,0,0,0,1,1600
30,46,1,1,0,1,1,0,1,8,0,6.5553598,65,1,1,0,0,0,0,0,0,900
31,44,1,1,0,1,1,0,1,8,0,6.6227398,65,2,0,1,0,0,0,0,0,961
32,45,1,1,0,1,1,0,1,8,0,6.72263,65,3,0,0,1,0,0,0,0,1024
33,46,1,1,0,1,1,0,1,8,0,6.7799201,65,4,0,0,0,1,0,0,0,1089
34,36,1,1,0,1,1,0,1,8,0,6.9382801,65,5,0,0,0,0,1,0,0,1156
35,45,1,1,0,1,1,0,1,8,0,7.03439,65,6,0,0,0,0,0,1,0,1225
36,45,1,1,0,1,1,0,1,8,0,7.0457802,65,7,0,0,0,0,0,0,1,1296
20,49,1,1,1,0,1,0,0,8,0,6.3081002,66,1,1,0,0,0,0,0,0,400
21,49,1,1,1,0,1,0,0,8,0,6.3969302,66,2,0,1,0,0,0,0,0,441
22,47,1,1,1,0,1,0,0,8,0,6.5176702,66,3,0,0,1,0,0,0,0,484
23,49,1,1,1,0,1,0,0,8,0,6.6107001,66,4,0,0,0,1,0,0,0,529
24,47,1,1,1,0,1,0,0,8,0,6.6871099,66,5,0,0,0,0,1,0,0,576
25,44,1,1,1,0,1,0,0,8,0,6.7707901,66,6,0,0,0,0,0,1,0,625
26,48,1,1,1,0,1,0,0,8,0,6.8564601,66,7,0,0,0,0,0,0,1,676
28,50,1,0,1,0,1,0,0,12,0,5.9661498,67,1,1,0,0,0,0,0,0,784
29,50,1,0,1,0,1,0,0,12,0,6.0282798,67,2,0,1,0,0,0,0,0,841
30,49,1,0,1,0,1,0,0,12,0,6.15273,67,3,0,0,1,0,0,0,0,900
31,50,1,0,1,0,1,0,0,12,0,6.2146101,67,4,0,0,0,1,0,0,0,961
32,50,1,0,1,0,1,0,0,12,0,6.3099198,67,5,0,0,0,0,1,0,0,1024
33,50,1,0,1,0,1,0,0,12,0,6.4457202,67,6,0,0,0,0,0,1,0,1089
34,49,1,0,1,0,1,0,0,12,0,6.4769702,67,7,0,0,0,0,0,0,1,1156
34,40,1,1,0,1,1,0,1,12,0,6.4583402,68,1,1,0,0,0,0,0,0,1156
35,47,1,1,0,1,1,0,1,12,0,6.5072799,68,2,0,1,0,0,0,0,0,1225
36,42,1,1,0,1,1,0,1,12,0,6.5680799,68,3,0,0,1,0,0,0,0,1296
37,45,1,1,0,1,1,0,1,12,0,6.6682301,68,4,0,0,0,1,0,0,0,1369
38,47,1,1,0,1,1,0,1,12,0,6.7557702,68,5,0,0,0,0,1,0,0,1444
39,47,1,1,0,1,1,0,1,12,0,6.8023901,68,6,0,0,0,0,0,1,0,1521
40,46,1,1,0,1,1,0,1,12,0,6.9565501,68,7,0,0,0,0,0,0,1,1600
27,49,1,1,0,1,1,0,0,13,0,6.40523,69,1,1,0,0,0,0,0,0,729
28,46,1,1,0,1,1,0,0,13,0,6.5567799,69,2,0,1,0,0,0,0,0,784
29,47,1,1,0,1,1,0,0,13,0,6.62007,69,3,0,0,1,0,0,0,0,841
30,47,1,0,0,1,1,0,0,13,0,6.62007,69,4,0,0,0,1,0,0,0,900
31,47,1,0,0,1,1,0,0,13,0,6.7031898,69,5,0,0,0,0,1,0,0,961
32,48,1,0,0,1,1,0,0,13,0,6.8351798,69,6,0,0,0,0,0,1,0,1024
33,48,1,1,0,1,1,0,0,13,0,6.93049,69,7,0,0,0,0,0,0,1,1089
8,49,0,0,0,1,1,0,0,16,0,6.4769702,70,1,1,0,0,0,0,0,0,64
9,48,0,0,0,1,1,0,0,16,0,6.4769702,70,2,0,1,0,0,0,0,0,81
10,49,0,0,0,1,1,0,0,16,0,6.62007,70,3,0,0,1,0,0,0,0,100
11,49,0,0,0,0,1,0,0,16,0,6.8023901,70,4,0,0,0,1,0,0,0,121
12,48,0,0,0,0,1,0,0,16,0,6.9077601,70,5,0,0,0,0,1,0,0,144
13,48,0,0,0,0,1,0,0,16,0,6.9077601,70,6,0,0,0,0,0,1,0,169
14,48,0,0,0,0,1,0,0,16,0,7.1701198,70,7,0,0,0,0,0,0,1,196
7,48,0,0,1,1,0,0,0,16,0,6.6970301,71,1,1,0,0,0,0,0,0,49
8,49,0,0,1,1,0,0,0,16,0,6.8023901,71,2,0,1,0,0,0,0,0,64
9,49,0,0,1,1,0,0,0,16,0,6.8976998,71,3,0,0,1,0,0,0,0,81
10,48,0,0,1,1,0,0,0,16,0,6.9565501,71,4,0,0,0,1,0,0,0,100
11,46,0,0,1,1,0,0,0,16,0,7.1308999,71,5,0,0,0,0,1,0,0,121
12,48,0,0,1,1,0,0,0,16,0,7.2442298,71,6,0,0,0,0,0,1,0,144
13,48,0,0,1,1,0,0,0,16,0,7.4018402,71,7,0,0,0,0,0,0,1,169
11,40,0,0,0,0,1,0,1,17,0,6.4769702,72,1,1,0,0,0,0,0,0,121
12,40,0,0,0,0,1,0,1,17,0,6.62007,72,2,0,1,0,0,0,0,0,144
13,42,0,0,0,0,1,0,1,17,0,6.62007,72,3,0,0,1,0,0,0,0,169
14,40,0,0,0,0,1,0,1,17,0,6.6846099,72,4,0,0,0,1,0,0,0,196
15,40,0,0,0,0,1,0,1,17,0,6.8564601,72,5,0,0,0,0,1,0,0,225
16,40,0,0,0,0,1,0,1,17,0,6.9077601,72,6,0,0,0,0,0,1,0,256
17,42,0,0,0,0,1,0,1,17,0,7.0030699,72,7,0,0,0,0,0,0,1,289
13,49,1,0,0,1,1,0,1,16,0,6.4614701,73,1,1,0,0,0,0,0,0,169
14,49,1,0,0,1,1,0,1,16,0,6.6554399,73,2,0,1,0,0,0,0,0,196
15,49,1,0,0,1,1,0,1,16,0,6.7345901,73,3,0,0,1,0,0,0,0,225
16,48,0,0,0,1,1,0,1,16,0,6.8134398,73,4,0,0,0,1,0,0,0,256
17,47,0,0,0,1,1,0,1,16,0,6.9147301,73,5,0,0,0,0,1,0,0,289
18,47,0,0,0,1,1,0,1,16,0,6.8533001,73,6,0,0,0,0,0,1,0,324
19,47,0,0,0,1,1,0,1,16,0,7.1131401,73,7,0,0,0,0,0,0,1,361
3,51,1,1,1,0,0,0,0,13,0,5.4161,74,1,1,0,0,0,0,0,0,9
4,51,1,1,1,0,0,0,0,13,0,5.5214601,74,2,0,1,0,0,0,0,0,16
5,51,1,1,1,0,0,0,0,13,0,5.5984201,74,3,0,0,1,0,0,0,0,25
6,45,0,0,1,0,0,0,0,13,0,5.7037802,74,4,0,0,0,1,0,0,0,36
7,50,0,0,1,0,0,0,0,13,0,5.7683201,74,5,0,0,0,0,1,0,0,49
8,50,1,0,1,0,0,0,0,13,0,5.8860998,74,6,0,0,0,0,0,1,0,64
9,52,1,0,1,0,0,0,0,13,0,5.8579302,74,7,0,0,0,0,0,0,1,81
23,36,1,1,1,0,1,0,0,8,1,5.6698799,75,1,1,0,0,0,0,0,0,529
24,51,1,1,1,0,1,0,0,8,1,5.9914598,75,2,0,1,0,0,0,0,0,576
25,51,1,1,1,0,1,0,0,8,1,6.0867701,75,3,0,0,1,0,0,0,0,625
26,24,1,1,1,0,1,0,0,8,1,6.17379,75,4,0,0,0,1,0,0,0,676
27,50,1,1,1,0,1,0,0,8,1,6.2557502,75,5,0,0,0,0,1,0,0,729
28,51,1,1,1,0,1,0,0,8,1,6.4377499,75,6,0,0,0,0,0,1,0,784
29,47,1,1,1,0,1,0,0,8,1,6.4457202,75,7,0,0,0,0,0,0,1,841
9,51,1,0,0,1,1,0,0,13,0,5.1647902,76,1,1,0,0,0,0,0,0,81
10,47,0,0,0,1,1,0,0,13,0,5.6276202,76,2,0,1,0,0,0,0,0,100
11,50,1,0,0,0,1,0,0,13,0,5.8435402,76,3,0,0,1,0,0,0,0,121
12,48,1,0,0,0,1,0,0,13,0,5.96101,76,4,0,0,0,1,0,0,0,144
13,47,1,0,0,0,1,0,1,13,0,6.0282798,76,5,0,0,0,0,1,0,0,169
14,47,1,0,0,0,1,0,1,13,0,6.15273,76,6,0,0,0,0,0,1,0,196
15,49,1,0,0,0,1,0,0,13,0,6.24611,76,7,0,0,0,0,0,0,1,225
10,48,0,0,1,0,1,0,0,10,0,5.5214601,77,1,1,0,0,0,0,0,0,100
11,52,1,0,1,0,1,0,0,10,0,5.7037802,77,2,0,1,0,0,0,0,0,121
12,51,1,1,1,0,1,0,0,10,0,6.2045598,77,3,0,0,1,0,0,0,0,144
13,50,1,0,1,0,1,0,0,10,0,6.0591202,77,4,0,0,0,1,0,0,0,169
14,39,1,0,1,0,1,0,0,10,0,6.1984801,77,5,0,0,0,0,1,0,0,196
15,29,1,1,1,0,1,0,0,10,0,6.1612101,77,6,0,0,0,0,0,1,0,225
16,39,1,0,1,0,1,0,0,10,0,6.2803998,77,7,0,0,0,0,0,0,1,256
37,44,1,0,0,0,1,0,0,12,0,5.7037802,78,1,1,0,0,0,0,0,0,1369
38,52,1,0,1,1,0,0,0,12,0,5.7838302,78,2,0,1,0,0,0,0,0,1444
39,46,1,0,1,1,0,0,0,12,0,5.7838302,78,3,0,0,1,0,0,0,0,1521
40,48,1,0,1,1,0,0,0,12,0,6.1633101,78,4,0,0,0,1,0,0,0,1600
41,49,1,0,1,1,0,0,0,12,0,6.2146101,78,5,0,0,0,0,1,0,0,1681
42,50,1,0,1,1,0,0,0,12,0,6.2146101,78,6,0,0,0,0,0,1,0,1764
43,50,1,0,1,1,0,0,0,12,0,6.3099198,78,7,0,0,0,0,0,0,1,1849
10,50,1,0,0,0,0,1,0,8,0,5.4293499,79,1,1,0,0,0,0,0,0,100
11,50,1,0,0,0,0,1,0,8,0,5.47227,79,2,0,1,0,0,0,0,0,121
12,50,1,0,0,0,0,1,0,8,0,5.6454501,79,3,0,0,1,0,0,0,0,144
13,50,1,0,0,0,0,1,0,8,0,5.6869798,79,4,0,0,0,1,0,0,0,169
14,37,1,0,0,0,0,1,0,8,0,5.8579302,79,5,0,0,0,0,1,0,0,196
15,50,1,0,0,0,0,1,0,8,0,5.9532399,79,6,0,0,0,0,0,1,0,225
16,50,1,0,0,0,0,1,0,8,0,6.0520902,79,7,0,0,0,0,0,0,1,256
5,48,0,1,0,0,1,0,0,17,0,6.7452402,80,1,1,0,0,0,0,0,0,25
6,50,0,1,0,0,1,0,0,17,0,6.81674,80,2,0,1,0,0,0,0,0,36
7,50,0,1,0,0,1,0,0,17,0,6.6592898,80,3,0,0,1,0,0,0,0,49
8,50,0,1,0,0,1,0,0,17,0,7.0900798,80,4,0,0,0,1,0,0,0,64
9,50,0,1,0,0,1,0,0,17,0,7.0791798,80,5,0,0,0,0,1,0,0,81
10,50,0,1,0,0,1,0,0,17,0,6.9847202,80,6,0,0,0,0,0,1,0,100
11,50,0,1,0,0,1,0,0,17,0,7.26193,80,7,0,0,0,0,0,0,1,121
6,46,1,0,0,1,1,0,1,16,0,6.3543701,81,1,1,0,0,0,0,0,0,36
7,48,1,0,0,1,1,0,1,16,0,6.3368301,81,2,0,1,0,0,0,0,0,49
8,47,1,0,0,1,1,0,1,16,0,6.4377499,81,3,0,0,1,0,0,0,0,64
9,49,1,0,0,1,1,0,1,16,0,6.3969302,81,4,0,0,0,1,0,0,0,81
10,49,0,0,0,1,1,0,0,16,0,7.2334599,81,5,0,0,0,0,1,0,0,100
11,49,0,0,0,1,1,0,0,16,0,7.35883,81,6,0,0,0,0,0,1,0,121
12,50,1,0,0,1,1,0,0,16,0,7.1731901,81,7,0,0,0,0,0,0,1,144
22,50,1,0,1,0,1,0,1,12,0,6.62007,82,1,1,0,0,0,0,0,0,484
23,49,1,0,1,0,1,0,1,12,0,6.6656799,82,2,0,1,0,0,0,0,0,529
24,44,1,0,1,0,1,0,1,12,0,6.8145399,82,3,0,0,1,0,0,0,0,576
25,38,1,0,1,0,1,0,1,12,0,6.8885698,82,4,0,0,0,1,0,0,0,625
26,49,1,0,1,0,1,0,1,12,0,6.9575,82,5,0,0,0,0,1,0,0,676
27,50,1,0,1,0,1,0,1,12,0,6.9334202,82,6,0,0,0,0,0,1,0,729
28,36,1,0,1,0,1,0,1,12,0,7.0656099,82,7,0,0,0,0,0,0,1,784
12,47,1,0,0,1,0,0,1,12,0,6.1224899,83,1,1,0,0,0,0,0,0,144
13,46,1,0,0,1,0,0,1,12,0,6.0890398,83,2,0,1,0,0,0,0,0,169
14,47,1,0,0,1,0,0,1,12,0,6.2915702,83,3,0,0,1,0,0,0,0,196
